Fecha,Compra,Venta
23-12-2014,"13,28","13,38"
29-12-2014,"13,45","13,55"
30-12-2014,"13,70","13,80"
04-01-2015,"12,45","12,55"
06-01-2015,"12,53","12,63"
07-01-2015,"13,45","13,55"
09-01-2015,"15,36","15,51"
10-01-2015,"15,73","15,88"
12-01-2015,"14,34","14,49"
13-01-2015,"13,50","13,60"
14-01-2015,"13,52","13,62"
15-01-2015,"13,52","13,62"
16-01-2015,"13,49","13,59"
19-01-2015,"13,60","13,70"
20-01-2015,"13,55","13,65"
21-01-2015,"13,55","13,65"
22-01-2015,"13,60","13,70"
23-01-2015,"13,57","13,67"
26-01-2015,"13,56","13,66"
27-01-2015,"13,55","13,65"
28-01-2015,"13,65","13,75"
29-01-2015,"13,50","13,60"
30-01-2015,"13,50","13,60"
01-02-2015,"13,70","13,80"
02-02-2015,"13,28","13,38"
03-02-2015,"12,90","13,00"
06-02-2015,"12,55","12,65"
07-02-2015,"13,45","13,55"
09-02-2015,"15,47","15,62"
10-02-2015,"15,74","15,89"
11-02-2015,"15,48","15,63"
12-02-2015,"14,65","14,80"
13-02-2015,"13,09","13,19"
18-02-2015,"12,90","13,00"
19-02-2015,"12,75","12,85"
20-02-2015,"12,92","13,02"
23-02-2015,"13,01","13,11"
24-02-2015,"13,01","13,11"
25-02-2015,"13,04","13,14"
26-02-2015,"13,01","13,11"
27-02-2015,"12,93","13,03"
02-03-2015,"13,21","13,31"
03-03-2015,"12,83","12,93"
06-03-2015,"12,56","12,66"
07-03-2015,"13,33","13,48"
08-03-2015,"14,74","14,89"
09-03-2015,"15,51","15,66"
11-03-2015,"15,36","15,51"
12-03-2015,"14,58","14,73"
13-03-2015,"12,86","12,96"
16-03-2015,"12,79","12,89"
17-03-2015,"12,78","12,88"
18-03-2015,"12,86","12,96"
19-03-2015,"12,76","12,86"
20-03-2015,"12,72","12,82"
25-03-2015,"12,71","12,81"
26-03-2015,"12,69","12,79"
27-03-2015,"12,68","12,78"
30-03-2015,"12,52","12,62"
31-03-2015,"12,52","12,62"
02-04-2015,"13,20","13,30"
03-04-2015,"12,83","12,93"
05-04-2015,"12,51","12,61"
06-04-2015,"12,54","12,64"
08-04-2015,"14,75","14,90"
09-04-2015,"15,33","15,48"
11-04-2015,"15,31","15,46"
12-04-2015,"14,66","14,81"
13-04-2015,"12,32","12,42"
14-04-2015,"12,42","12,52"
15-04-2015,"12,70","12,80"
16-04-2015,"12,62","12,72"
17-04-2015,"12,61","12,71"
20-04-2015,"12,58","12,68"
21-04-2015,"12,61","12,71"
22-04-2015,"12,69","12,79"
23-04-2015,"12,74","12,84"
24-04-2015,"12,70","12,80"
27-04-2015,"12,60","12,70"
28-04-2015,"12,63","12,73"
29-04-2015,"12,63","12,73"
30-04-2015,"12,60","12,70"
01-05-2015,"13,65","13,75"
02-05-2015,"13,15","13,25"
03-05-2015,"12,75","12,85"
05-05-2015,"12,48","12,58"
06-05-2015,"12,55","12,65"
08-05-2015,"14,80","14,95"
10-05-2015,"15,65","15,80"
11-05-2015,"14,99","15,14"
13-05-2015,"12,49","12,59"
14-05-2015,"12,52","12,62"
15-05-2015,"12,55","12,65"
18-05-2015,"12,56","12,66"
19-05-2015,"12,60","12,70"
20-05-2015,"12,54","12,64"
21-05-2015,"12,54","12,64"
22-05-2015,"12,55","12,65"
26-05-2015,"12,62","12,72"
27-05-2015,"12,62","12,72"
28-05-2015,"12,60","12,70"
29-05-2015,"12,55","12,65"
01-06-2015,"13,65","13,75"
02-06-2015,"13,10","13,20"
03-06-2015,"12,71","12,81"
04-06-2015,"12,39","12,49"
05-06-2015,"12,50","12,60"
07-06-2015,"13,28","13,43"
08-06-2015,"14,83","14,98"
10-06-2015,"15,59","15,74"
15-06-2015,"12,60","12,70"
16-06-2015,"12,75","12,85"
17-06-2015,"12,84","12,94"
18-06-2015,"12,98","13,08"
19-06-2015,"12,92","13,02"
22-06-2015,"12,95","13,05"
23-06-2015,"13,25","13,35"
24-06-2015,"13,47","13,57"
25-06-2015,"13,42","13,52"
26-06-2015,"13,18","13,28"
29-06-2015,"13,19","13,29"
30-06-2015,"13,30","13,40"
01-07-2015,"13,65","13,75"
04-07-2015,"12,28","12,38"
05-07-2015,"12,49","12,59"
07-07-2015,"13,34","13,59"
08-07-2015,"14,77","14,92"
09-07-2015,"15,30","15,45"
10-07-2015,"15,60","15,75"
13-07-2015,"13,70","13,85"
14-07-2015,"13,85","14,00"
15-07-2015,"13,79","13,94"
16-07-2015,"13,96","14,11"
17-07-2015,"14,07","14,22"
20-07-2015,"14,40","14,55"
21-07-2015,"14,94","15,09"
22-07-2015,"14,74","14,89"
23-07-2015,"14,49","14,64"
24-07-2015,"14,34","14,49"
27-07-2015,"14,50","14,65"
28-07-2015,"14,80","14,95"
29-07-2015,"14,79","14,94"
30-07-2015,"14,76","14,91"
31-07-2015,"14,79","14,94"
01-08-2015,"13,67","13,77"
04-08-2015,"12,35","12,45"
05-08-2015,"12,47","12,57"
06-08-2015,"12,52","12,62"
07-08-2015,"13,35","13,60"
09-08-2015,"15,36","15,51"
10-08-2015,"15,62","15,77"
13-08-2015,"14,82","14,97"
14-08-2015,"14,95","15,10"
18-08-2015,"14,90","15,05"
19-08-2015,"15,00","15,15"
20-08-2015,"15,20","15,35"
21-08-2015,"15,40","15,55"
24-08-2015,"15,69","15,84"
25-08-2015,"15,82","15,97"
26-08-2015,"15,77","15,92"
27-08-2015,"15,52","15,67"
28-08-2015,"15,38","15,53"
31-08-2015,"15,32","15,47"
01-09-2015,"13,67","13,77"
02-09-2015,"13,08","13,18"
03-09-2015,"12,66","12,76"
04-09-2015,"12,29","12,39"
06-09-2015,"12,52","12,62"
09-09-2015,"15,40","15,55"
10-09-2015,"15,68","15,83"
11-09-2015,"14,30","14,45"
12-09-2015,"14,58","14,73"
14-09-2015,"15,47","15,62"
15-09-2015,"15,53","15,68"
16-09-2015,"15,70","15,85"
17-09-2015,"15,76","15,91"
18-09-2015,"15,71","15,86"
21-09-2015,"15,75","15,90"
22-09-2015,"15,79","15,94"
23-09-2015,"15,78","15,93"
24-09-2015,"15,86","16,01"
25-09-2015,"15,91","16,06"
28-09-2015,"15,86","16,01"
29-09-2015,"15,85","16,00"
30-09-2015,"15,84","15,99"
02-10-2015,"13,08","13,18"
03-10-2015,"12,66","12,76"
04-10-2015,"12,30","12,40"
06-10-2015,"12,52","12,62"
07-10-2015,"13,47","13,62"
08-10-2015,"14,67","14,82"
09-10-2015,"15,39","15,54"
11-10-2015,"14,55","14,70"
12-10-2015,"14,62","14,77"
13-10-2015,"15,68","15,83"
14-10-2015,"15,67","15,82"
15-10-2015,"15,68","15,83"
16-10-2015,"15,79","15,94"
19-10-2015,"15,96","16,11"
20-10-2015,"15,88","16,03"
21-10-2015,"15,73","15,88"
22-10-2015,"15,88","16,03"
23-10-2015,"15,90","16,05"
26-10-2015,"15,66","15,81"
27-10-2015,"15,70","15,85"
28-10-2015,"15,75","15,90"
29-10-2015,"15,62","15,77"
30-10-2015,"15,60","15,75"
02-11-2015,"13,05","13,15"
03-11-2015,"12,72","12,82"
05-11-2015,"12,42","12,52"
06-11-2015,"12,57","12,67"
08-11-2015,"14,68","14,83"
09-11-2015,"15,37","15,52"
11-11-2015,"15,18","15,33"
12-11-2015,"14,71","14,86"
13-11-2015,"14,90","15,05"
16-11-2015,"14,95","15,10"
17-11-2015,"15,20","15,35"
18-11-2015,"15,26","15,41"
19-11-2015,"15,05","15,20"
20-11-2015,"14,92","15,07"
23-11-2015,"15,04","15,19"
24-11-2015,"15,09","15,24"
25-11-2015,"14,97","15,12"
26-11-2015,"14,81","14,96"
30-11-2015,"14,59","14,74"
01-12-2015,"13,60","13,70"
02-12-2015,"13,02","13,12"
03-12-2015,"12,82","12,92"
05-12-2015,"12,43","12,53"
06-12-2015,"12,58","12,68"
08-12-2015,"14,72","14,87"
11-12-2015,"15,12","15,27"
14-12-2015,"14,54","14,69"
15-12-2015,"14,39","14,54"
16-12-2015,"14,42","14,57"
17-12-2015,"14,21","14,36"
18-12-2015,"14,05","14,20"
21-12-2015,"13,75","13,90"
22-12-2015,"13,77","13,92"
23-12-2015,"13,95","14,10"
24-12-2015,"13,95","14,10"
28-12-2015,"14,17","14,32"
29-12-2015,"14,26","14,41"
30-12-2015,"14,17","14,32"
31-12-2015,"14,17","14,32"
02-01-2016,"14,00","14,40"
03-01-2016,"15,55","15,95"
04-01-2016,"14,81","15,21"
06-01-2016,"14,03","14,43"
07-01-2016,"14,65","15,05"
08-01-2016,"15,09","15,49"
09-01-2016,"14,88","15,28"
11-01-2016,"15,03","15,43"
12-01-2016,"15,85","16,25"
13-01-2016,"14,00","14,40"
14-01-2016,"14,01","14,41"
15-01-2016,"13,98","14,38"
18-01-2016,"13,97","14,37"
19-01-2016,"13,97","14,37"
20-01-2016,"13,95","14,35"
21-01-2016,"13,96","14,36"
22-01-2016,"13,95","14,35"
25-01-2016,"13,95","14,35"
26-01-2016,"13,96","14,36"
27-01-2016,"13,97","14,37"
28-01-2016,"13,89","14,29"
29-01-2016,"13,87","14,27"
02-02-2016,"13,90","14,30"
03-02-2016,"15,40","15,90"
05-02-2016,"14,26","14,66"
06-02-2016,"13,96","14,36"
08-02-2016,"14,94","15,34"
09-02-2016,"14,99","15,39"
11-02-2016,"15,00","15,40"
12-02-2016,"15,95","16,35"
15-02-2016,"14,60","15,00"
16-02-2016,"14,68","15,08"
17-02-2016,"14,92","15,32"
18-02-2016,"14,95","15,35"
19-02-2016,"14,93","15,33"
22-02-2016,"15,02","15,42"
23-02-2016,"15,03","15,43"
24-02-2016,"15,18","15,58"
25-02-2016,"15,26","15,66"
26-02-2016,"15,25","15,65"
29-02-2016,"15,21","15,61"
02-03-2016,"13,99","14,39"
03-03-2016,"15,31","15,71"
05-03-2016,"14,26","14,66"
06-03-2016,"13,88","14,28"
08-03-2016,"14,92","15,32"
10-03-2016,"15,26","15,66"
11-03-2016,"14,97","15,37"
14-03-2016,"15,21","15,61"
15-03-2016,"14,95","15,35"
16-03-2016,"15,02","15,42"
17-03-2016,"15,18","15,58"
18-03-2016,"15,16","15,56"
21-03-2016,"14,99","15,39"
22-03-2016,"14,94","15,34"
23-03-2016,"14,90","15,30"
28-03-2016,"15,03","15,43"
29-03-2016,"14,99","15,39"
30-03-2016,"14,90","15,30"
31-03-2016,"14,86","15,26"
01-04-2016,"14,05","14,20"
02-04-2016,"14,00","14,40"
03-04-2016,"15,32","15,72"
04-04-2016,"14,79","15,19"
05-04-2016,"14,27","14,67"
07-04-2016,"14,69","15,09"
08-04-2016,"14,93","15,33"
10-04-2016,"15,17","15,57"
11-04-2016,"15,02","15,42"
13-04-2016,"14,52","14,92"
14-04-2016,"14,58","14,98"
15-04-2016,"14,54","14,94"
18-04-2016,"14,41","14,81"
19-04-2016,"14,33","14,73"
20-04-2016,"14,28","14,68"
21-04-2016,"14,40","14,80"
22-04-2016,"14,48","14,88"
25-04-2016,"14,45","14,85"
26-04-2016,"14,39","14,79"
27-04-2016,"14,34","14,74"
28-04-2016,"14,31","14,71"
29-04-2016,"14,26","14,66"
01-05-2016,"14,14","14,29"
02-05-2016,"14,01","14,41"
04-05-2016,"14,70","15,10"
05-05-2016,"14,18","14,58"
07-05-2016,"14,60","15,00"
08-05-2016,"14,84","15,24"
09-05-2016,"14,98","15,38"
10-05-2016,"15,20","15,60"
12-05-2016,"15,88","16,28"
13-05-2016,"14,23","14,63"
16-05-2016,"14,28","14,68"
17-05-2016,"14,26","14,66"
18-05-2016,"14,32","14,71"
19-05-2016,"14,29","14,69"
20-05-2016,"14,27","14,67"
23-05-2016,"14,27","14,67"
24-05-2016,"14,26","14,66"
26-05-2016,"14,27","14,67"
27-05-2016,"14,27","14,67"
30-05-2016,"14,24","14,64"
31-05-2016,"14,11","14,51"
01-06-2016,"14,03","14,43"
04-06-2016,"14,58","14,98"
05-06-2016,"14,14","14,54"
06-06-2016,"13,76","14,16"
07-06-2016,"14,51","14,91"
09-06-2016,"14,96","15,36"
10-06-2016,"15,17","15,57"
12-06-2016,"15,68","16,18"
13-06-2016,"14,01","14,41"
14-06-2016,"14,01","14,41"
15-06-2016,"14,06","14,46"
16-06-2016,"14,02","14,42"
21-06-2016,"14,06","14,46"
22-06-2016,"14,16","14,56"
23-06-2016,"14,35","14,75"
24-06-2016,"14,62","15,02"
27-06-2016,"14,92","15,32"
28-06-2016,"14,62","15,02"
29-06-2016,"14,62","15,02"
30-06-2016,"14,65","15,05"
01-07-2016,"14,04","14,44"
03-07-2016,"15,33","15,73"
04-07-2016,"14,55","14,95"
06-07-2016,"13,79","14,19"
07-07-2016,"14,40","14,90"
09-07-2016,"14,90","15,30"
10-07-2016,"15,15","15,55"
11-07-2016,"15,07","15,47"
12-07-2016,"15,90","16,30"
13-07-2016,"14,66","15,06"
14-07-2016,"14,71","15,11"
15-07-2016,"14,86","15,26"
18-07-2016,"14,99","15,39"
19-07-2016,"14,83","15,23"
20-07-2016,"14,97","15,37"
21-07-2016,"14,93","15,33"
22-07-2016,"15,03","15,43"
25-07-2016,"15,17","15,57"
26-07-2016,"15,13","15,53"
27-07-2016,"15,15","15,55"
28-07-2016,"15,12","15,52"
29-07-2016,"15,07","15,47"
01-08-2016,"14,05","14,45"
03-08-2016,"15,34","15,74"
04-08-2016,"14,51","14,91"
06-08-2016,"13,83","14,23"
08-08-2016,"14,93","15,33"
09-08-2016,"14,98","15,38"
11-08-2016,"15,02","15,42"
16-08-2016,"14,97","15,37"
17-08-2016,"15,03","15,43"
18-08-2016,"15,04","15,44"
19-08-2016,"15,02","15,42"
22-08-2016,"15,06","15,46"
23-08-2016,"15,10","15,50"
24-08-2016,"15,11","15,51"
25-08-2016,"15,09","15,49"
26-08-2016,"15,09","15,49"
29-08-2016,"15,11","15,51"
30-08-2016,"15,09","15,49"
31-08-2016,"15,01","15,41"
03-09-2016,"15,32","15,72"
05-09-2016,"14,13","14,53"
06-09-2016,"13,91","14,31"
08-09-2016,"14,95","15,35"
09-09-2016,"14,98","15,38"
11-09-2016,"14,98","15,38"
13-09-2016,"14,97","15,37"
14-09-2016,"15,01","15,41"
15-09-2016,"15,02","15,42"
16-09-2016,"15,10","15,50"
19-09-2016,"15,20","15,60"
20-09-2016,"15,36","15,76"
21-09-2016,"15,28","15,68"
22-09-2016,"15,30","15,70"
23-09-2016,"15,32","15,72"
26-09-2016,"15,40","15,80"
27-09-2016,"15,38","15,78"
28-09-2016,"15,36","15,76"
29-09-2016,"15,34","15,74"
30-09-2016,"15,31","15,71"
02-10-2016,"14,03","14,43"
03-10-2016,"15,31","15,71"
05-10-2016,"14,13","14,53"
06-10-2016,"13,91","14,31"
08-10-2016,"14,90","15,30"
11-10-2016,"14,95","15,35"
13-10-2016,"15,15","15,55"
14-10-2016,"15,20","15,60"
17-10-2016,"15,27","15,67"
18-10-2016,"15,24","15,64"
19-10-2016,"15,23","15,63"
20-10-2016,"15,18","15,58"
21-10-2016,"15,16","15,56"
24-10-2016,"15,22","15,62"
25-10-2016,"15,21","15,61"
26-10-2016,"15,18","15,58"
27-10-2016,"15,10","15,50"
28-10-2016,"15,17","15,57"
31-10-2016,"15,16","15,56"
01-11-2016,"14,04","14,44"
02-11-2016,"14,26","14,66"
03-11-2016,"15,20","15,60"
04-11-2016,"14,56","14,96"
05-11-2016,"14,20","14,60"
07-11-2016,"14,63","15,03"
08-11-2016,"14,90","15,30"
10-11-2016,"15,19","15,59"
11-11-2016,"15,05","15,45"
14-11-2016,"15,50","15,90"
15-11-2016,"15,45","15,85"
16-11-2016,"15,40","15,80"
17-11-2016,"15,40","15,80"
18-11-2016,"15,45","15,85"
21-11-2016,"15,42","15,82"
22-11-2016,"15,42","15,82"
23-11-2016,"15,55","15,95"
24-11-2016,"15,63","16,03"
25-11-2016,"15,69","16,09"
29-11-2016,"15,70","16,10"
30-11-2016,"15,75","16,15"
01-12-2016,"13,98","14,38"
02-12-2016,"14,55","14,95"
04-12-2016,"14,61","15,01"
05-12-2016,"14,30","14,70"
07-12-2016,"14,69","15,09"
08-12-2016,"14,94","15,34"
09-12-2016,"15,01","15,41"
10-12-2016,"15,13","15,53"
12-12-2016,"15,94","16,34"
13-12-2016,"15,96","16,36"
14-12-2016,"16,03","16,43"
15-12-2016,"16,26","16,66"
16-12-2016,"16,29","16,69"
19-12-2016,"16,34","16,74"
20-12-2016,"16,18","16,58"
21-12-2016,"16,18","16,58"
22-12-2016,"16,24","16,64"
23-12-2016,"16,26","16,66"
26-12-2016,"16,45","16,85"
27-12-2016,"16,37","16,77"
28-12-2016,"16,40","16,80"
29-12-2016,"16,55","16,95"
30-12-2016,"16,47","16,87"
02-01-2017,"16,21","16,61"
03-01-2017,"15,84","16,24"
06-01-2017,"15,90","16,30"
08-01-2017,"17,69","18,09"
09-01-2017,"17,75","18,15"
11-01-2017,"17,63","18,03"
12-01-2017,"17,61","18,01"
13-01-2017,"16,39","16,79"
16-01-2017,"16,41","16,81"
17-01-2017,"16,45","16,85"
18-01-2017,"16,48","16,88"
19-01-2017,"16,49","16,89"
20-01-2017,"16,46","16,86"
23-01-2017,"16,48","16,88"
24-01-2017,"16,47","16,87"
25-01-2017,"16,45","16,85"
26-01-2017,"16,40","16,80"
27-01-2017,"16,40","16,80"
30-01-2017,"16,30","16,70"
31-01-2017,"16,24","16,64"
01-02-2017,"16,59","16,99"
02-02-2017,"16,11","16,51"
03-02-2017,"15,62","16,02"
05-02-2017,"15,57","15,97"
06-02-2017,"15,92","16,32"
08-02-2017,"17,86","18,26"
10-02-2017,"17,56","17,96"
11-02-2017,"17,63","18,03"
13-02-2017,"16,05","16,45"
14-02-2017,"16,01","16,41"
15-02-2017,"15,92","16,32"
16-02-2017,"15,98","16,28"
17-02-2017,"16,08","16,48"
20-02-2017,"16,09","16,49"
21-02-2017,"16,02","16,42"
22-02-2017,"15,95","16,35"
23-02-2017,"15,86","16,26"
24-02-2017,"15,88","16,28"
01-03-2017,"16,71","17,11"
02-03-2017,"16,08","16,48"
03-03-2017,"15,67","16,07"
04-03-2017,"15,59","15,99"
05-03-2017,"15,49","15,89"
07-03-2017,"16,51","16,91"
08-03-2017,"17,78","18,18"
10-03-2017,"17,50","17,90"
11-03-2017,"17,61","18,01"
13-03-2017,"15,68","16,08"
14-03-2017,"15,67","16,07"
15-03-2017,"15,66","16,06"
16-03-2017,"15,64","16,04"
17-03-2017,"15,67","16,07"
20-03-2017,"15,80","16,20"
21-03-2017,"15,73","16,13"
22-03-2017,"15,68","16,08"
23-03-2017,"15,69","16,09"
27-03-2017,"15,71","16,11"
28-03-2017,"15,67","16,07"
29-03-2017,"15,50","15,90"
30-03-2017,"15,49","15,89"
31-03-2017,"15,58","15,98"
01-04-2017,"16,56","16,96"
04-04-2017,"15,48","15,88"
05-04-2017,"15,51","15,91"
07-04-2017,"16,56","16,96"
08-04-2017,"17,75","18,15"
09-04-2017,"17,70","18,10"
10-04-2017,"17,42","17,82"
12-04-2017,"17,67","18,07"
17-04-2017,"15,51","15,91"
18-04-2017,"15,47","15,87"
19-04-2017,"15,70","16,10"
20-04-2017,"15,69","16,09"
21-04-2017,"15,69","16,09"
24-04-2017,"15,72","16,12"
25-04-2017,"15,70","16,10"
26-04-2017,"15,66","16,06"
27-04-2017,"15,55","15,95"
28-04-2017,"15,59","15,99"
01-05-2017,"16,47","16,87"
04-05-2017,"15,47","15,87"
05-05-2017,"15,51","15,91"
06-05-2017,"15,94","16,34"
07-05-2017,"16,81","17,21"
09-05-2017,"17,59","17,99"
10-05-2017,"17,40","17,80"
12-05-2017,"17,56","17,96"
15-05-2017,"15,57","15,97"
16-05-2017,"15,65","16,05"
17-05-2017,"15,66","16,06"
18-05-2017,"15,80","16,20"
19-05-2017,"15,71","16,11"
22-05-2017,"15,82","16,22"
23-05-2017,"15,88","16,28"
24-05-2017,"15,89","16,29"
26-05-2017,"15,94","16,34"
29-05-2017,"16,00","16,41"
30-05-2017,"16,05","16,45"
31-05-2017,"15,99","16,39"
01-06-2017,"16,46","16,86"
02-06-2017,"16,08","16,48"
03-06-2017,"15,70","16,10"
04-06-2017,"15,47","15,87"
06-06-2017,"15,98","16,38"
07-06-2017,"16,85","17,25"
09-06-2017,"17,55","17,95"
10-06-2017,"17,41","17,78"
12-06-2017,"17,55","17,95"
13-06-2017,"16,01","16,41"
14-06-2017,"16,11","16,51"
15-06-2017,"16,09","16,49"
16-06-2017,"16,13","16,53"
19-06-2017,"16,24","16,64"
21-06-2017,"16,30","16,70"
22-06-2017,"16,13","16,53"
23-06-2017,"16,16","16,56"
26-06-2017,"16,27","16,67"
27-06-2017,"16,32","16,72"
28-06-2017,"16,27","16,67"
29-06-2017,"16,31","16,71"
30-06-2017,"16,44","16,84"
02-07-2017,"16,09","16,49"
03-07-2017,"15,69","16,09"
04-07-2017,"15,29","15,69"
06-07-2017,"15,96","16,36"
07-07-2017,"16,80","17,20"
08-07-2017,"17,79","18,19"
09-07-2017,"17,43","17,83"
11-07-2017,"17,60","18,00"
12-07-2017,"17,48","17,88"
13-07-2017,"17,20","17,60"
14-07-2017,"17,17","17,57"
17-07-2017,"17,32","17,72"
18-07-2017,"17,44","17,84"
19-07-2017,"17,42","17,82"
20-07-2017,"17,44","17,84"
21-07-2017,"17,56","17,96"
24-07-2017,"17,65","18,05"
25-07-2017,"17,74","18,14"
26-07-2017,"17,87","18,27"
27-07-2017,"18,02","18,42"
28-07-2017,"18,03","18,43"
31-07-2017,"17,65","18,09"
02-08-2017,"16,08","16,48"
03-08-2017,"15,62","16,02"
05-08-2017,"15,61","16,01"
06-08-2017,"15,94","16,34"
08-08-2017,"18,00","18,40"
09-08-2017,"17,48","17,88"
11-08-2017,"17,50","17,90"
14-08-2017,"17,70","18,10"
15-08-2017,"17,75","18,15"
16-08-2017,"17,90","18,30"
17-08-2017,"17,95","18,35"
18-08-2017,"17,90","18,30"
22-08-2017,"17,92","18,32"
23-08-2017,"17,90","18,30"
24-08-2017,"17,86","18,26"
25-08-2017,"17,88","18,28"
28-08-2017,"17,91","18,31"
29-08-2017,"17,89","18,29"
30-08-2017,"17,86","18,26"
31-08-2017,"17,83","18,23"
01-09-2017,"16,48","16,88"
02-09-2017,"16,03","16,43"
03-09-2017,"15,62","16,02"
05-09-2017,"15,55","15,95"
06-09-2017,"15,95","16,35"
08-09-2017,"18,01","18,41"
10-09-2017,"17,47","17,87"
11-09-2017,"17,55","17,95"
13-09-2017,"17,45","17,85"
14-09-2017,"17,46","17,86"
15-09-2017,"17,44","17,84"
18-09-2017,"17,52","17,92"
19-09-2017,"17,55","17,95"
20-09-2017,"17,57","17,97"
21-09-2017,"17,55","17,95"
22-09-2017,"17,55","17,95"
25-09-2017,"17,57","17,97"
26-09-2017,"17,65","18,05"
27-09-2017,"17,59","17,99"
28-09-2017,"17,57","17,97"
29-09-2017,"17,51","17,91"
01-10-2017,"16,45","16,85"
02-10-2017,"16,03","16,43"
03-10-2017,"15,64","16,04"
04-10-2017,"15,23","15,63"
05-10-2017,"15,44","15,94"
07-10-2017,"16,90","17,30"
08-10-2017,"18,08","18,48"
10-10-2017,"17,46","17,86"
11-10-2017,"17,58","17,98"
13-10-2017,"17,50","17,90"
17-10-2017,"17,62","18,02"
18-10-2017,"17,65","18,05"
19-10-2017,"17,58","17,98"
20-10-2017,"17,61","18,01"
23-10-2017,"17,67","18,07"
24-10-2017,"17,74","18,14"
25-10-2017,"17,70","18,10"
26-10-2017,"17,68","18,08"
27-10-2017,"17,72","18,12"
30-10-2017,"17,75","18,15"
31-10-2017,"17,70","18,10"
01-11-2017,"16,41","16,81"
04-11-2017,"15,29","15,69"
05-11-2017,"15,52","15,92"
07-11-2017,"16,02","17,42"
08-11-2017,"18,08","18,48"
09-11-2017,"17,54","17,94"
10-11-2017,"17,45","17,85"
12-11-2017,"17,53","17,93"
13-11-2017,"17,68","18,08"
14-11-2017,"17,67","18,07"
15-11-2017,"17,66","18,06"
16-11-2017,"17,66","18,06"
17-11-2017,"17,69","18,09"
21-11-2017,"17,72","18,12"
22-11-2017,"17,74","18,14"
23-11-2017,"17,70","18,10"
24-11-2017,"17,77","18,07"
27-11-2017,"17,71","18,11"
28-11-2017,"17,74","18,14"
29-11-2017,"17,72","18,12"
30-11-2017,"17,56","17,96"
01-12-2017,"16,42","16,82"
04-12-2017,"15,29","15,69"
05-12-2017,"15,53","15,93"
06-12-2017,"16,01","16,41"
07-12-2017,"17,10","17,50"
09-12-2017,"17,48","17,88"
10-12-2017,"17,49","17,89"
12-12-2017,"17,55","17,95"
13-12-2017,"17,43","17,93"
14-12-2017,"17,56","17,96"
15-12-2017,"17,69","18,09"
18-12-2017,"17,85","18,25"
19-12-2017,"17,74","18,14"
20-12-2017,"17,66","18,06"
21-12-2017,"17,83","18,23"
22-12-2017,"18,07","18,47"
26-12-2017,"18,50","18,90"
27-12-2017,"18,65","19,05"
28-12-2017,"19,15","19,55"
29-12-2017,"18,88","19,28"
02-01-2018,"19,53","19,93"
03-01-2018,"20,00","20,40"
06-01-2018,"25,20","26,00"
08-01-2018,"27,45","28,45"
10-01-2018,"38,00","40,00"
11-01-2018,"34,25","36,25"
15-01-2018,"19,21","19,61"
16-01-2018,"19,20","19,60"
17-01-2018,"19,22","19,62"
18-01-2018,"19,24","19,64"
19-01-2018,"19,29","19,69"
22-01-2018,"19,40","19,80"
23-01-2018,"19,48","19,88"
24-01-2018,"19,63","20,03"
25-01-2018,"19,56","19,96"
26-01-2018,"19,58","19,98"
29-01-2018,"19,63","20,03"
30-01-2018,"19,64","20,04"
31-01-2018,"19,55","19,95"
01-02-2018,"18,85","19,25"
02-02-2018,"19,52","19,92"
03-02-2018,"20,10","20,50"
05-02-2018,"21,10","21,50"
07-02-2018,"28,30","29,30"
08-02-2018,"27,40","28,40"
10-02-2018,"36,50","38,50"
11-02-2018,"34,25","36,25"
14-02-2018,"19,80","20,20"
15-02-2018,"18,72","20,12"
16-02-2018,"19,75","20,15"
19-02-2018,"19,83","20,23"
20-02-2018,"19,76","20,16"
21-02-2018,"19,80","20,30"
22-02-2018,"19,91","20,31"
23-02-2018,"19,95","20,35"
26-02-2018,"20,00","20,40"
27-02-2018,"20,00","20,40"
28-02-2018,"19,95","20,35"
01-03-2018,"18,89","19,29"
04-03-2018,"20,42","20,82"
05-03-2018,"23,10","23,50"
07-03-2018,"28,00","29,00"
08-03-2018,"27,35","28,35"
09-03-2018,"36,70","38,70"
10-03-2018,"37,00","39,00"
12-03-2018,"35,00","37,00"
13-03-2018,"20,27","20,67"
14-03-2018,"20,35","20,75"
15-03-2018,"20,42","20,82"
16-03-2018,"20,49","20,89"
19-03-2018,"20,52","20,92"
20-03-2018,"20,57","20,97"
21-03-2018,"20,58","20,98"
22-03-2018,"20,50","20,90"
23-03-2018,"20,54","20,94"
26-03-2018,"20,48","20,88"
27-03-2018,"20,36","20,76"
28-03-2018,"20,36","20,76"
01-04-2018,"19,01","19,41"
04-04-2018,"20,20","20,60"
05-04-2018,"21,80","22,20"
06-04-2018,"25,20","26,00"
07-04-2018,"27,97","28,95"
09-04-2018,"38,00","40,00"
10-04-2018,"36,80","38,80"
12-04-2018,"35,00","37,00"
13-04-2018,"20,30","20,70"
16-04-2018,"20,30","20,70"
17-04-2018,"20,30","20,70"
18-04-2018,"20,23","20,63"
19-04-2018,"20,15","20,55"
20-04-2018,"20,18","20,58"
23-04-2018,"20,17","20,57"
24-04-2018,"20,19","20,59"
25-04-2018,"20,16","20,56"
26-04-2018,"20,45","20,85"
27-04-2018,"20,60","21,00"
01-05-2018,"19,05","19,45"
02-05-2018,"19,52","19,92"
03-05-2018,"20,15","20,55"
04-05-2018,"20,25","20,65"
06-05-2018,"25,10","25,90"
